Time	Wind1VelX	Wind1VelY	Wind1VelZ	Azimuth	RotSpeed	GenSpeed	OoPDefl1	IPDefl1	TwstDefl1	BldPitch1	TTDspFA	TTDspSS	TTDspTwst	PtfmSurge	PtfmSway	PtfmHeave	PtfmRoll	PtfmPitch	PtfmYaw	RootFxc1	RootFyc1	RootFzc1	RootMxc1	RootMyc1	RootMzc1	RotTorq	LSSGagMya	LSSGagMza	YawBrFxp	YawBrFyp	YawBrFzp	YawBrMxp	YawBrMyp	YawBrMzp	TwrBsFxt	TwrBsFyt	TwrBsFzt	TwrBsMxt	TwrBsMyt	TwrBsMzt	RtArea	B1N3Clrnc	B2N3Clrnc	B3N3Clrnc	RtAeroFxh	RtAeroMxh	GenPwr	GenTq	Wave1Elev	HydroFxi	HydroFyi	HydroFzi	HydroMxi	HydroMyi	HydroMzi	B1Surge	B1Sway	B1Heave	B1Roll	B1Pitch	B1Yaw	B1TVxi	B1TVyi	B1TVzi	B1RVxi	B1RVyi	B1RVzi	B1TAxi	B1TAyi	B1TAzi	B1RAxi	B1RAyi	B1RAzi	B1WvsFxi	B1WvsFyi	B1WvsFzi	B1WvsMxi	B1WvsMyi	B1WvsMzi	B1HDSFxi	B1HDSFyi	B1HDSFzi	B1HDSMxi	B1HDSMyi	B1HDSMzi	B1RdtFxi	B1RdtFyi	B1RdtFzi	B1RdtMxi	B1RdtMyi	B1RdtMzi	FAIRTEN1	FAIRTEN2	FAIRTEN3	ANCHTEN1	ANCHTEN2	ANCHTEN3
(s)	(m/s)	(m/s)	(m/s)	(deg)	(rpm)	(rpm)	(m)	(m)	(deg)	(deg)	(m)	(m)	(deg)	(m)	(m)	(m)	(deg)	(deg)	(deg)	(kN)	(kN)	(kN)	(kN-m)	(kN-m)	(kN-m)	(kN-m)	(kN-m)	(kN-m)	(kN)	(kN)	(kN)	(kN-m)	(kN-m)	(kN-m)	(kN)	(kN)	(kN)	(kN-m)	(kN-m)	(kN-m)	(m^2)	(m)	(m)	(m)	(N)	(N-m)	(kW)	(kN-m)	(m)	(N)	(N)	(N)	(N-m)	(N-m)	(N-m)	(m)	(m)	(m)	(rad)	(rad)	(rad)	(m/s)	(m/s)	(m/s)	(rad/s)	(rad/s)	(rad/s)	(m/s^2)	(m/s^2)	(m/s^2)	(rad/s^2)	(rad/s^2)	(rad/s^2)	(N)	(N)	(N)	(N-m)	(N-m)	(N-m)	(N)	(N)	(N)	(N-m)	(N-m)	(N-m)	(N)	(N)	(N)	(N-m)	(N-m)	(N-m)	(N)	(N)	(N)	(N)	(N)	(N)
    0.1500	  8.0000000E+00	  0.0000000E+00	  0.0000000E+00	  8.1000032E+00	  9.0000000E+00	  8.7300000E+02	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  4.4384566E-16	  4.8571397E-23	  0.0000000E+00	  5.0014396E+00	 -1.2034619E-05	  2.5608402E-04	  6.6710221E-05	  1.8983175E+00	 -5.1652382E-06	  1.4898221E+02	 -4.0139610E+01	  1.7447212E+02	  1.0608011E+03	  5.6738169E+03	 -5.4675012E+00	  1.8834611E+03	 -2.6314397E+03	  4.5438681E+02	  5.0467090E+02	  4.6178961E+00	 -3.4628843E+03	  1.8740614E+03	 -5.2444763E+02	 -8.7377678E+01	  5.9517047E+02	  5.9973245E+00	 -5.9162749E+03	  1.4574254E+03	  4.1982863E+04	 -8.7377708E+01	  1.2445314E+04	  6.3424488E+01	  4.8112812E+01	  5.6989937E+01	  3.6192831E+05	  1.8874442E+06	  1.6822195E+03	  1.9492510E+01	  5.2349281E-01	  5.7585988E+05	 -6.7935459E+03	  4.5682600E+07	 -1.1348661E+06	 -4.5931760E+07	  1.0100591E+05	  5.0014396E+00	 -1.2034619E-05	  2.5608402E-04	  1.1643132E-06	  3.3131890E-02	 -9.0150422E-08	  1.9335302E-02	 -1.5980877E-04	  3.2745907E-03	  1.5442125E-05	 -3.8603856E-04	 -1.2468026E-06	  1.3204738E-01	 -1.0673048E-03	  1.9020455E-02	  1.0264127E-04	 -2.4436021E-03	 -9.0652738E-06	  3.2727005E+06	  1.1276249E-03	  5.1088188E+05	 -8.7197769E-01	 -7.2849232E+07	  1.8068691E+00	  0.0000000E+00	  0.0000000E+00	  1.3989016E+08	  4.4327448E+02	  1.2613816E+07	  0.0000000E+00	 -1.0698514E+06	 -1.7950896E+03	 -2.7964172E+05	 -6.4948488E+05	  2.8896200E+07	  4.4362281E+04	  9.9672594E+05	  1.3773334E+06	  9.9656931E+05	  8.0041244E+05	  1.1740591E+06	  8.0041238E+05
    0.1625	  8.0000000E+00	  0.0000000E+00	  0.0000000E+00	  8.7749891E+00	  9.0000000E+00	  8.7300000E+02	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  5.0016918E+00	 -1.4115490E-05	  2.9849022E-04	  7.8229728E-05	  1.8980300E+00	 -6.0986540E-06	  1.4900900E+02	 -4.2141876E+01	  1.7476996E+02	  1.1023317E+03	  5.6756245E+03	 -5.4670205E+00	  1.8840004E+03	 -2.6243889E+03	  4.8363638E+02	  5.0377832E+02	  4.5952826E+00	 -3.4627273E+03	  1.8745212E+03	 -5.2447998E+02	 -8.8814278E+01	  5.9386786E+02	  5.9751401E+00	 -5.9160059E+03	  1.4596191E+03	  4.1897113E+04	 -8.8814301E+01	  1.2445316E+04	  6.3421169E+01	  4.7663193E+01	  5.7258492E+01	  3.6198944E+05	  1.8879858E+06	  1.6822195E+03	  1.9492510E+01	  5.3435296E-01	  5.7896325E+05	 -6.7847729E+03	  4.5680480E+07	 -1.1369440E+06	 -4.5781636E+07	  1.0206394E+05	  5.0016918E+00	 -1.4115490E-05	  2.9849022E-04	  1.3653663E-06	  3.3126876E-02	 -1.0644160E-07	  2.0989303E-02	 -1.7313854E-04	  3.5094284E-03	  1.6726533E-05	 -4.1643553E-04	 -1.3600394E-06	  1.3259543E-01	 -1.0685881E-03	  1.8548423E-02	  1.0268038E-04	 -2.4199558E-03	 -9.1696429E-06	  3.2800910E+06	 -1.1702087E-03	  4.9752497E+05	 -8.9764702E-01	 -7.2499912E+07	  1.7885339E+00	  0.0000000E+00	  0.0000000E+00	  1.3989000E+08	  5.1981891E+02	  1.2611907E+07	  0.0000000E+00	 -1.0723458E+06	 -1.7871477E+03	 -2.7271384E+05	 -6.4967588E+05	  2.8778936E+07	  4.4912379E+04	  9.9651619E+05	  1.3776968E+06	  9.9634688E+05	  8.0029262E+05	  1.1740631E+06	  8.0029250E+05
    0.1750	  8.0000000E+00	  0.0000000E+00	  0.0000000E+00	  9.4500036E+00	  9.0000000E+00	  8.7300000E+02	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	 -4.4384582E-16	 -6.6737652E-23	  0.0000000E+00	  5.0019646E+00	 -1.6363247E-05	  3.4379482E-04	  9.0668720E-05	  1.8977209E+00	 -7.1139916E-06	  1.4903587E+02	 -4.4140205E+01	  1.7509125E+02	  1.1437833E+03	  5.6774390E+03	 -5.4654570E+00	  1.8845615E+03	 -2.6170552E+03	  5.1284595E+02	  5.0288696E+02	  4.5756798E+00	 -3.4625715E+03	  1.8750020E+03	 -5.2456122E+02	 -9.0198990E+01	  5.9256616E+02	  5.9564800E+00	 -5.9157368E+03	  1.4615704E+03	  4.1811434E+04	 -9.0199051E+01	  1.2445314E+04	  6.3417599E+01	  4.7207397E+01	  5.7519199E+01	  3.6205234E+05	  1.8885526E+06	  1.6822195E+03	  1.9492510E+01	  5.4521310E-01	  5.8204900E+05	 -6.7664775E+03	  4.5678256E+07	 -1.1383284E+06	 -4.5631944E+07	  1.0344927E+05	  5.0019646E+00	 -1.6363247E-05	  3.4379482E-04	  1.5824678E-06	  3.3121482E-02	 -1.2416258E-07	  2.2650169E-02	 -1.8650375E-04	  3.7383286E-03	  1.8009856E-05	 -4.4653748E-04	 -1.4754656E-06	  1.3313955E-01	 -1.0673824E-03	  1.8076645E-02	  1.0283104E-04	 -2.3962907E-03	 -9.1803131E-06	  3.2874812E+06	 -3.4680441E-03	  4.8416809E+05	 -9.2331636E-01	 -7.2150584E+07	  1.7701987E+00	  0.0000000E+00	  0.0000000E+00	  1.3988982E+08	  6.0247327E+02	  1.2609854E+07	  0.0000000E+00	 -1.0748914E+06	 -1.8046143E+03	 -2.6579041E+05	 -6.5088469E+05	  2.8661752E+07	  4.5009957E+04	  9.9630750E+05	  1.3780622E+06	  9.9612562E+05	  8.0017525E+05	  1.1740714E+06	  8.0017494E+05
    0.1875	  8.0000000E+00	  0.0000000E+00	  0.0000000E+00	  1.0124990E+01	  9.0000000E+00	  8.7300000E+02	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  5.0022578E+00	 -1.8777837E-05	  3.9192388E-04	  1.0402806E-04	  1.8973905E+00	 -8.2116676E-06	  1.4906235E+02	 -4.6134586E+01	  1.7543585E+02	  1.1851547E+03	  5.6792310E+03	 -5.4644499E+00	  1.8851392E+03	 -2.6094487E+03	  5.4199371E+02	  5.0199710E+02	  4.5553336E+00	 -3.4624180E+03	  1.8755033E+03	 -5.2470032E+02	 -9.1553223E+01	  5.9126685E+02	  5.9369383E+00	 -5.9154702E+03	  1.4636129E+03	  4.1725801E+04	 -9.1553238E+01	  1.2445314E+04	  6.3413754E+01	  4.6745506E+01	  5.7772003E+01	  3.6211553E+05	  1.8891330E+06	  1.6822195E+03	  1.9492510E+01	  5.5607325E-01	  5.8510800E+05	 -6.7609033E+03	  4.5676096E+07	 -1.1401875E+06	 -4.5482240E+07	  1.0422619E+05	  5.0022578E+00	 -1.8777837E-05	  3.9192388E-04	  1.8156322E-06	  3.3115715E-02	 -1.4332063E-07	  2.4317794E-02	 -1.9982539E-04	  3.9613275E-03	  1.9296756E-05	 -4.7634315E-04	 -1.5897997E-06	  1.3367654E-01	 -1.0690612E-03	  1.7608019E-02	  1.0290149E-04	 -2.3726267E-03	 -9.3296994E-06	  3.2948718E+06	 -5.7658814E-03	  4.7081122E+05	 -9.4898570E-01	 -7.1801256E+07	  1.7518635E+00	  0.0000000E+00	  0.0000000E+00	  1.3988965E+08	  6.9124310E+02	  1.2607658E+07	  0.0000000E+00	 -1.0774692E+06	 -1.7963066E+03	 -2.5891403E+05	 -6.5127106E+05	  2.8544518E+07	  4.5786734E+04	  9.9610000E+05	  1.3784298E+06	  9.9590562E+05	  8.0005994E+05	  1.1740862E+06	  8.0005925E+05
    0.2000	  8.0000000E+00	  0.0000000E+00	  0.0000000E+00	  1.0800004E+01	  9.0000000E+00	  8.7300000E+02	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  4.7025766E-16	 -2.9289099E-20	  0.0000000E+00	  5.0025725E+00	 -2.1359325E-05	  4.4280401E-04	  1.1830888E-04	  1.8970387E+00	 -9.3925391E-06	  1.4908809E+02	 -4.8124580E+01	  1.7580386E+02	  1.2264349E+03	  5.6809771E+03	 -5.4635572E+00	  1.8857285E+03	 -2.6015986E+03	  5.7110925E+02	  5.0110812E+02	  4.5350332E+00	 -3.4622629E+03	  1.8760214E+03	 -5.2493176E+02	 -9.2851479E+01	  5.8996851E+02	  5.9173079E+00	 -5.9152031E+03	  1.4656758E+03	  4.1640172E+04	 -9.2851509E+01	  1.2445312E+04	  6.3409664E+01	  4.6277622E+01	  5.8016857E+01	  3.6217884E+05	  1.8897259E+06	  1.6822195E+03	  1.9492510E+01	  5.6693339E-01	  5.8815250E+05	 -6.7574805E+03	  4.5673904E+07	 -1.1419808E+06	 -4.5332764E+07	  1.0527841E+05	  5.0025725E+00	 -2.1359325E-05	  4.4280401E-04	  2.0648797E-06	  3.3109576E-02	 -1.6393074E-07	  2.5992071E-02	 -2.1321443E-04	  4.1785222E-03	  2.0583067E-05	 -5.0585304E-04	 -1.7080785E-06	  1.3421071E-01	 -1.0711777E-03	  1.7137218E-02	  1.0295556E-04	 -2.3489967E-03	 -9.4011521E-06	  3.3022620E+06	 -8.0637187E-03	  4.5745431E+05	 -9.7465503E-01	 -7.1451936E+07	  1.7335281E+00	  0.0000000E+00	  0.0000000E+00	  1.3988946E+08	  7.8613599E+02	  1.2605321E+07	  0.0000000E+00	 -1.0801096E+06	 -1.7835391E+03	 -2.5200639E+05	 -6.5150350E+05	  2.8427834E+07	  4.6187746E+04	  9.9589394E+05	  1.3787991E+06	  9.9568719E+05	  7.9994600E+05	  1.1741109E+06	  7.9994456E+05
    0.2125	  8.0000000E+00	  0.0000000E+00	  0.0000000E+00	  1.1474991E+01	  9.0000000E+00	  8.7300000E+02	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  5.0029078E+00	 -2.4108243E-05	  4.9636204E-04	  1.3351135E-04	  1.8966659E+00	 -1.0657866E-05	  1.4910782E+02	 -5.0109898E+01	  1.7619524E+02	  1.2676189E+03	  5.6825693E+03	 -5.4638677E+00	  1.8863317E+03	 -2.5935566E+03	  6.0018201E+02	  5.0013840E+02	  4.5153990E+00	 -3.4620964E+03	  1.8765549E+03	 -5.2547583E+02	 -9.4113922E+01	  5.8857825E+02	  5.8978786E+00	 -5.9149136E+03	  1.4677122E+03	  4.1547113E+04	 -9.4113930E+01	  1.2445314E+04	  6.3405315E+01	  4.5803692E+01	  5.8253735E+01	  3.6224269E+05	  1.8903328E+06	  1.6822195E+03	  1.9492510E+01	  5.7694215E-01	  5.9062262E+05	 -6.7378213E+03	  4.5671592E+07	 -1.1436750E+06	 -4.5159028E+07	  1.0671058E+05	  5.0029078E+00	 -2.4108243E-05	  4.9636204E-04	  2.3302127E-06	  3.3103067E-02	 -1.8601487E-07	  2.7673028E-02	 -2.2661974E-04	  4.3897894E-03	  2.1870272E-05	 -5.3506799E-04	 -1.8256364E-06	  1.3460720E-01	 -1.0694341E-03	  1.6632130E-02	  1.0306270E-04	 -2.3212875E-03	 -9.3711587E-06	  3.3059838E+06	 -1.1221513E-02	  4.4351775E+05	 -1.0050054E+00	 -7.1000704E+07	  1.7355670E+00	  0.0000000E+00	  0.0000000E+00	  1.3988925E+08	  8.8715295E+02	  1.2602843E+07	  0.0000000E+00	 -1.0815874E+06	 -1.8001031E+03	 -2.4459542E+05	 -6.5244875E+05	  2.8270564E+07	  4.6098621E+04	  9.9568938E+05	  1.3791702E+06	  9.9547031E+05	  7.9983256E+05	  1.1741499E+06	  7.9983000E+05
    0.2250	  8.0000000E+00	  0.0000000E+00	  0.0000000E+00	  1.2150004E+01	  9.0000000E+00	  8.7300000E+02	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  4.5066718E-27	 -2.7105054E-20	  0.0000000E+00	  5.0032640E+00	 -2.7024367E-05	  5.5251963E-04	  1.4963638E-04	  1.8962724E+00	 -1.2007124E-05	  1.4912752E+02	 -5.2090366E+01	  1.7660999E+02	  1.3087031E+03	  5.6841592E+03	 -5.4635849E+00	  1.8869465E+03	 -2.5852188E+03	  6.2920667E+02	  4.9916946E+02	  4.4955716E+00	 -3.4619282E+03	  1.8771051E+03	 -5.2606079E+02	 -9.5323990E+01	  5.8718921E+02	  5.8787704E+00	 -5.9146216E+03	  1.4697737E+03	  4.1454074E+04	 -9.5323990E+01	  1.2445314E+04	  6.3400723E+01	  4.5323719E+01	  5.8482594E+01	  3.6230697E+05	  1.8909479E+06	  1.6822195E+03	  1.9492510E+01	  5.8695084E-01	  5.9306875E+05	 -6.7450317E+03	  4.5669256E+07	 -1.1456736E+06	 -4.4985320E+07	  1.0732661E+05	  5.0032640E+00	 -2.7024367E-05	  5.5251963E-04	  2.6116477E-06	  3.3096198E-02	 -2.0956385E-07	  2.9357379E-02	 -2.3995651E-04	  4.5943558E-03	  2.3159493E-05	 -5.6388968E-04	 -1.9420579E-06	  1.3499790E-01	 -1.0737960E-03	  1.6123209E-02	  1.0307408E-04	 -2.2935681E-03	 -9.5225250E-06	  3.3097052E+06	 -1.4379304E-02	  4.2958116E+05	 -1.0353556E+00	 -7.0549472E+07	  1.7376057E+00	  0.0000000E+00	  0.0000000E+00	  1.3988902E+08	  9.9430017E+02	  1.2600228E+07	  0.0000000E+00	 -1.0831038E+06	 -1.7686853E+03	 -2.3712875E+05	 -6.5218531E+05	  2.8113270E+07	  4.6896316E+04	  9.9548656E+05	  1.3795422E+06	  9.9525544E+05	  7.9971856E+05	  1.1742084E+06	  7.9971412E+05
    0.2375	  8.0000000E+00	  0.0000000E+00	  0.0000000E+00	  1.2824991E+01	  9.0000000E+00	  8.7300000E+02	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	 -5.0516780E-27	  2.7105054E-20	  0.0000000E+00	  5.0036416E+00	 -3.0108040E-05	  6.1119557E-04	  1.6668436E-04	  1.8958583E+00	 -1.3441241E-05	  1.4914729E+02	 -5.4065655E+01	  1.7704774E+02	  1.3496805E+03	  5.6857471E+03	 -5.4628711E+00	  1.8875636E+03	 -2.5765757E+03	  6.5816003E+02	  4.9820081E+02	  4.4755707E+00	 -3.4617620E+03	  1.8776611E+03	 -5.2667328E+02	 -9.6499763E+01	  5.8580048E+02	  5.8589873E+00	 -5.9143315E+03	  1.4718707E+03	  4.1361020E+04	 -9.6499748E+01	  1.2445316E+04	  6.3395870E+01	  4.4838020E+01	  5.8703373E+01	  3.6237128E+05	  1.8915679E+06	  1.6822195E+03	  1.9492510E+01	  5.9695959E-01	  5.9550350E+05	 -6.7441035E+03	  4.5666952E+07	 -1.1477282E+06	 -4.4811692E+07	  1.0799953E+05	  5.0036416E+00	 -3.0108040E-05	  6.1119557E-04	  2.9091909E-06	  3.3088971E-02	 -2.3459393E-07	  3.1047264E-02	 -2.5343805E-04	  4.7926842E-03	  2.4447490E-05	 -5.9238600E-04	 -2.0629882E-06	  1.3538583E-01	 -1.0762531E-03	  1.5618193E-02	  1.0308757E-04	 -2.2658668E-03	 -9.6530757E-06	  3.3134270E+06	 -1.7537098E-02	  4.1564456E+05	 -1.0657059E+00	 -7.0098232E+07	  1.7396444E+00	  0.0000000E+00	  0.0000000E+00	  1.3988880E+08	  1.1075801E+03	  1.2597476E+07	  0.0000000E+00	 -1.0846801E+06	 -1.7495872E+03	 -2.2972009E+05	 -6.5210069E+05	  2.7956412E+07	  4.7596352E+04	  9.9528556E+05	  1.3799159E+06	  9.9504231E+05	  7.9960281E+05	  1.1742924E+06	  7.9959556E+05
    0.2500	  8.0000000E+00	  0.0000000E+00	  0.0000000E+00	  1.3500005E+01	  9.0000000E+00	  8.7300000E+02	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  5.0040402E+00	 -3.3360069E-05	  6.7231135E-04	  1.8465509E-04	  1.8954240E+00	 -1.4962051E-05	  1.4916701E+02	 -5.6035305E+01	  1.7750862E+02	  1.3905415E+03	  5.6873330E+03	 -5.4631066E+00	  1.8881943E+03	 -2.5676619E+03	  6.8703540E+02	  4.9723389E+02	  4.4593344E+00	 -3.4615972E+03	  1.8782251E+03	 -5.2734406E+02	 -9.7653961E+01	  5.8441357E+02	  5.8434954E+00	 -5.9140449E+03	  1.4736484E+03	  4.1268070E+04	 -9.7653923E+01	  1.2445316E+04	  6.3390743E+01	  4.4346706E+01	  5.8916405E+01	  3.6243672E+05	  1.8922031E+06	  1.6822195E+03	  1.9492510E+01	  6.0696834E-01	  5.9791762E+05	 -6.7263896E+03	  4.5664672E+07	 -1.1488302E+06	 -4.4638416E+07	  1.0960291E+05	  5.0040402E+00	 -3.3360069E-05	  6.7231135E-04	  3.2228393E-06	  3.3081390E-02	 -2.6113707E-07	  3.2741997E-02	 -2.6689662E-04	  4.9847709E-03	  2.5736184E-05	 -6.2053627E-04	 -2.1843603E-06	  1.3576902E-01	 -1.0745059E-03	  1.5115196E-02	  1.0325771E-04	 -2.2381693E-03	 -9.5549285E-06	  3.3171488E+06	 -2.0694893E-02	  4.0170797E+05	 -1.0960562E+00	 -6.9647000E+07	  1.7416832E+00	  0.0000000E+00	  0.0000000E+00	  1.3988858E+08	  1.2269916E+03	  1.2594590E+07	  0.0000000E+00	 -1.0863021E+06	 -1.7708783E+03	 -2.2234172E+05	 -6.5350506E+05	  2.7799718E+07	  4.7186645E+04	  9.9508656E+05	  1.3802904E+06	  9.9483150E+05	  7.9948394E+05	  1.1744079E+06	  7.9947281E+05
    0.2625	  8.0000000E+00	  0.0000000E+00	  0.0000000E+00	  1.4174992E+01	  9.0000000E+00	  8.7300000E+02	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  5.0044603E+00	 -3.6780049E-05	  7.3578890E-04	  2.0355001E-04	  1.8949696E+00	 -1.6568694E-05	  1.4918584E+02	 -5.7999352E+01	  1.7799266E+02	  1.4312859E+03	  5.6888755E+03	 -5.4625392E+00	  1.8888263E+03	 -2.5584731E+03	  7.1583923E+02	  4.9626575E+02	  4.4395347E+00	 -3.4614302E+03	  1.8788002E+03	 -5.2807556E+02	 -9.8776070E+01	  5.8302539E+02	  5.8233304E+00	 -5.9137534E+03	  1.4757690E+03	  4.1174953E+04	 -9.8776100E+01	  1.2445316E+04	  6.3385372E+01	  4.3849861E+01	  5.9121418E+01	  3.6250091E+05	  1.8928370E+06	  1.6822195E+03	  1.9492510E+01	  6.1697710E-01	  6.0031962E+05	 -6.7185063E+03	  4.5662376E+07	 -1.1508290E+06	 -4.4465072E+07	  1.0995339E+05	  5.0044603E+00	 -3.6780049E-05	  7.3578890E-04	  3.5526180E-06	  3.3073459E-02	 -2.8917827E-07	  3.4441482E-02	 -2.8029515E-04	  5.1705996E-03	  2.7028786E-05	 -6.4834027E-04	 -2.3019925E-06	  1.3614959E-01	 -1.0752047E-03	  1.4607113E-02	  1.0326310E-04	 -2.2104832E-03	 -9.7459924E-06	  3.3208702E+06	 -2.3852682E-02	  3.8777141E+05	 -1.1264066E+00	 -6.9195760E+07	  1.7437220E+00	  0.0000000E+00	  0.0000000E+00	  1.3988834E+08	  1.3525441E+03	  1.2591571E+07	  0.0000000E+00	 -1.0879832E+06	 -1.7620642E+03	 -2.1488916E+05	 -6.5351462E+05	  2.7643420E+07	  4.8188938E+04	  9.9488969E+05	  1.3806660E+06	  9.9462288E+05	  7.9936075E+05	  1.1745606E+06	  7.9934438E+05
    0.2750	  8.0000000E+00	  0.0000000E+00	  0.0000000E+00	  1.4850005E+01	  9.0000000E+00	  8.7300000E+02	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  5.0049014E+00	 -4.0367868E-05	  8.0154912E-04	  2.2336983E-04	  1.8944954E+00	 -1.8261890E-05	  1.4920433E+02	 -5.9957237E+01	  1.7849957E+02	  1.4719026E+03	  5.6903843E+03	 -5.4629717E+00	  1.8894564E+03	 -2.5490046E+03	  7.4456274E+02	  4.9529852E+02	  4.4215136E+00	 -3.4612649E+03	  1.8793721E+03	 -5.2885675E+02	 -9.9871544E+01	  5.8163873E+02	  5.8055201E+00	 -5.9134648E+03	  1.4777263E+03	  4.1081891E+04	 -9.9871521E+01	  1.2445316E+04	  6.3379765E+01	  4.3347580E+01	  5.9318260E+01	  3.6256397E+05	  1.8934681E+06	  1.6822195E+03	  1.9492510E+01	  6.2698585E-01	  6.0270912E+05	 -6.7168647E+03	  4.5660072E+07	 -1.1527552E+06	 -4.4292108E+07	  1.1090084E+05	  5.0049014E+00	 -4.0367868E-05	  8.0154912E-04	  3.8985390E-06	  3.3065185E-02	 -3.1873012E-07	  3.6145713E-02	 -2.9375229E-04	  5.3499681E-03	  2.8318751E-05	 -6.7579834E-04	 -2.4265207E-06	  1.3652666E-01	 -1.0771557E-03	  1.4101830E-02	  1.0330141E-04	 -2.1828618E-03	 -9.7889633E-06	  3.3245920E+06	 -2.7010480E-02	  3.7383478E+05	 -1.1567569E+00	 -6.8744536E+07	  1.7457608E+00	  0.0000000E+00	  0.0000000E+00	  1.3988808E+08	  1.4842423E+03	  1.2588421E+07	  0.0000000E+00	 -1.0897220E+06	 -1.7477245E+03	 -2.0747833E+05	 -6.5365662E+05	  2.7487824E+07	  4.8473770E+04	  9.9469506E+05	  1.3810425E+06	  9.9441669E+05	  7.9923219E+05	  1.1747556E+06	  7.9920906E+05
    0.2875	  8.0000000E+00	  0.0000000E+00	  0.0000000E+00	  1.5524992E+01	  9.0000000E+00	  8.7300000E+02	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  0.0000000E+00	  5.0053639E+00	 -4.4124004E-05	  8.6951244E-04	  2.4411421E-04	  1.8940016E+00	 -2.0043290E-05	  1.4922180E+02	 -6.1908722E+01	  1.7902951E+02	  1.5123822E+03	  5.6918403E+03	 -5.4632125E+00	  1.8900908E+03	 -2.5393174E+03	  7.7318988E+02	  4.9433142E+02	  4.4041452E+00	 -3.4610984E+03	  1.8799471E+03	 -5.2974536E+02	 -1.0097092E+02	  5.8025195E+02	  5.7882938E+00	 -5.9131753E+03	  1.4796376E+03	  4.0988715E+04	 -1.0097090E+02	  1.2445316E+04	  6.3373882E+01	  4.2839981E+01	  5.9506905E+01	  3.6262728E+05	  1.8941048E+06	  1.6822195E+03	  1.9492510E+01	  6.3699454E-01	  6.0509212E+05	 -6.7147749E+03	  4.5657736E+07	 -1.1544280E+06	 -4.4119304E+07	  1.1175612E+05	  5.0053639E+00	 -4.4124004E-05	  8.6951244E-04	  4.2605971E-06	  3.3056565E-02	 -3.4982142E-07	  3.7854638E-02	 -3.0723546E-04	  5.5231112E-03	  2.9610428E-05	 -7.0291181E-04	 -2.5483837E-06	  1.3690239E-01	 -1.0788855E-03	  1.3594858E-02	  1.0334112E-04	 -2.1552618E-03	 -9.8567634E-06	  3.3283135E+06	 -3.0168271E-02	  3.5989822E+05	 -1.1871071E+00	 -6.8293296E+07	  1.7477995E+00	  0.0000000E+00	  0.0000000E+00	  1.3988782E+08	  1.6220841E+03	  1.2585139E+07	  0.0000000E+00	 -1.0915280E+06	 -1.7347338E+03	 -2.0004317E+05	 -6.5382894E+05	  2.7332800E+07	  4.8883336E+04	  9.9450288E+05	  1.3814199E+06	  9.9421300E+05	  7.9909725E+05	  1.1749968E+06	  7.9906575E+05
